1st Quarter|MicroeconomicsEA|2019 Spring|2017AY|FII building 1st floor|FII 120|ZHANG Wei-Bin.|2nd Year|Monday-4th Period[1 - 4]|Thursday-4th Period[4 - 4]|
1st Quarter|International AccountingJA|2019 Spring|2017AY|F building 2nd floor|F202|UEHARA Yuko|3rd Year|Monday-4th Period[1 - 4]|Thursday-4th Period[4 - 4]|
2nd Quarter|Introduction to Culture and SocietyEA|2019 Spring|2017AY|T.B.A.|T.B.A.|KIANINEJAD Azra|1st Year|Monday-4th Period[1 - 4]|Thursday-4th Period[4 - 4]|
2nd Quarter|Computer LiteracyJC|2019 Spring|2017AY|T.B.A.|T.B.A.|DAHLAN Nariman|1st Year|Monday-4th Period[1 - 4]|Thursday-4th Period[4 - 4]|
2nd Quarter|Career Design IIJA|2019 Spring|2017AY|T.B.A.|T.B.A.|KANAI Shusuke|2nd Year|Monday-4th Period[1 - 4]|Thursday-4th Period[4 - 4]|
2nd Quarter|ProgrammingEC|2019 Spring|2017AY|T.B.A.|T.B.A.|KHAN Muhammad T.|1st Year|Monday-4th Period[1 - 4]|Thursday-4th Period[4 - 4]|
2nd Quarter|Japanese Art of Tea CeremonyEH|2019 Spring|2017AY|T.B.A.|T.B.A.|SOTAI Pongpan|2nd Year|Monday-4th Period[1 - 4]|Thursday-4th Period[4 - 4]|
2nd Quarter|Religion and BeliefJA|2019 Spring|2017AY|T.B.A.|T.B.A.|SASAGAWA Hideo|3rd Year|Monday-4th Period[1 - 4]|Thursday-4th Period[4 - 4]|
2nd Quarter|Environmental PolicyEA|2019 Spring|2017AY|T.B.A.|T.B.A.|SUDO Tomonori|3rd Year|Monday-4th Period[1 - 4]|Thursday-4th Period[4 - 4]|
2nd Quarter|EcotourismJA|2019 Spring|2017AY|T.B.A.|T.B.A.|YOTSUMOTO Yukio|2nd Year|Monday-4th Period[1 - 4]|Thursday-4th Period[4 - 4]|
2nd Quarter|Management AccountingEA|2019 Spring|2017AY|T.B.A.|T.B.A.|CORTEZ Michael A.|3rd Year|Monday-4th Period[1 - 4]|Thursday-4th Period[4 - 4]|
2nd Quarter|International FinanceJA|2019 Spring|2017AY|T.B.A.|T.B.A.|KAWAZOE Satoshi|3rd Year|Monday-4th Period[1 - 4]|Thursday-4th Period[4 - 4]|
Semester|Japanese Foundation Course III AA|2019 Spring|2017AY|D building 1st floor|D101|YOSHIMURA Eri|1st Year|Monday-5th Period[1 - 5]|Thursday-5th Period[4 - 5]|
Semester|Japanese Foundation Course III AB|2019 Spring|2017AY|D building 1st floor|D102|HAJI Misako|1st Year|Monday-5th Period[1 - 5]|Thursday-5th Period[4 - 5]|
Semester|Japanese Foundation Course III AC|2019 Spring|2017AY|D building 1st floor|D103|TOYODA Miyuki|1st Year|Monday-5th Period[1 - 5]|Thursday-5th Period[4 - 5]|
Semester|Japanese Foundation Course III AD|2019 Spring|2017AY|D building 1st floor|D104|YAMADO Kenji|1st Year|Monday-5th Period[1 - 5]|Tuesday-5th Period[2 - 5]|Thursday-5th Period[4 - 5]|Friday-5th Period[5 - 5]|
Semester|Japanese Foundation Course III AE|2019 Spring|2017AY|D building 1st floor|D105|KANETAKE Masami|1st Year|Monday-5th Period[1 - 5]|Tuesday-5th Period[2 - 5]|Thursday-5th Period[4 - 5]|Friday-5th Period[5 - 5]|
Semester|Japanese Foundation Course III AF|2019 Spring|2017AY|D building 1st floor|D106|KUMAI Shozo|1st Year|Monday-5th Period[1 - 5]|Tuesday-5th Period[2 - 5]|Thursday-5th Period[4 - 5]|Friday-5th Period[5 - 5]|
Semester|Japanese Foundation Course III AG|2019 Spring|2017AY|D building 1st floor|D107|HANAMURA Hiroshi|1st Year|Monday-5th Period[1 - 5]|Tuesday-5th Period[2 - 5]|Thursday-5th Period[4 - 5]|Friday-5th Period[5 - 5]|
Semester|Japanese Foundation Course III AH|2019 Spring|2017AY|D building 1st floor|D108|HARA Shintaro|1st Year|Monday-5th Period[1 - 5]|Tuesday-5th Period[2 - 5]|Thursday-5th Period[4 - 5]|Friday-5th Period[5 - 5]|
Semester|Japanese Foundation Course III AI|2019 Spring|2017AY|D building 2nd floor|D201|HIROTSU Koko|1st Year|Monday-5th Period[1 - 5]|Tuesday-5th Period[2 - 5]|Thursday-5th Period[4 - 5]|Friday-5th Period[5 - 5]|
Semester|Japanese Foundation Course III AJ|2019 Spring|2017AY|D building 2nd floor|D202|KIRISAWA Erina|1st Year|Monday-5th Period[1 - 5]|Tuesday-5th Period[2 - 5]|Thursday-5th Period[4 - 5]|Friday-5th Period[5 - 5]|
Semester|Japanese Foundation Course III AK|2019 Spring|2017AY|D building 2nd floor|D203|INOUE Yoshiko|1st Year|Monday-5th Period[1 - 5]|Tuesday-5th Period[2 - 5]|Thursday-5th Period[4 - 5]|Friday-5th Period[5 - 5]|
Semester|Chinese I OC|2019 Spring|2017AY|FII building 3rd floor|FII 321|WANG Rui|1st Year|Monday-5th Period[1 - 5]|Friday-5th Period[5 - 5]|
Semester|Chinese I OG|2019 Spring|2017AY|FII building 3rd floor|FII 320|KAWARABATA Kiku|1st Year|Monday-5th Period[1 - 5]|Tuesday-5th Period[2 - 5]|Thursday-5th Period[4 - 5]|Friday-5th Period[5 - 5]|
Semester|Chinese I OJ|2019 Spring|2017AY|FII building 3rd floor|FII 322|GUO Yang|1st Year|Monday-5th Period[1 - 5]|Tuesday-3rd Period[2 - 3]|Thursday-5th Period[4 - 5]|Friday-3rd Period[5 - 3]|
Semester|Chinese II OD|2019 Spring|2017AY|FII building 3rd floor|FII 325|CUI Da|2nd Year|Monday-5th Period[1 - 5]|Tuesday-2nd Period[2 - 2]|Thursday-5th Period[4 - 5]|Friday-2nd Period[5 - 2]|
Semester|Chinese III OA|2019 Spring|2017AY|FII building 3rd floor|FII 324|LUO Hua|2nd Year|Monday-5th Period[1 - 5]|Tuesday-4th Period[2 - 4]|Thursday-5th Period[4 - 5]|Friday-4th Period[5 - 4]|
Semester|Chinese IV OA|2019 Spring|2017AY|FII building 3rd floor|FII 329|ZHANG Wenqing|3rd Year|Monday-5th Period[1 - 5]|Tuesday-4th Period[2 - 4]|Thursday-5th Period[4 - 5]|Friday-4th Period[5 - 4]|
Semester|Korean I OE|2019 Spring|2017AY|FII building 3rd floor|FII 330|KIM Ye Won|1st Year|Monday-5th Period[1 - 5]|Tuesday-3rd Period[2 - 3]|
Semester|Korean III OA|2019 Spring|2017AY|FII building 3rd floor|FII 328|JUNG Jong Hee|2nd Year|Monday-5th Period[1 - 5]|Tuesday-1st Period[2 - 1]|Thursday-5th Period[4 - 5]|Friday-1st Period[5 - 1]|
Semester|Malay/Indonesian I OD|2019 Spring|2017AY|FII building 2nd floor|FII 224|RIDWAN Heryadi|1st Year|Monday-5th Period[1 - 5]|Tuesday-3rd Period[2 - 3]|Thursday-5th Period[4 - 5]|Friday-3rd Period[5 - 3]|
Semester|Malay/Indonesian IV OA|2019 Spring|2017AY|FII building 2nd floor|FII 226|HESARIANTI Alamanda|3rd Year|Monday-5th Period[1 - 5]|Thursday-5th Period[4 - 5]|
Semester|Spanish I OC|2019 Spring|2017AY|FII building 3rd floor|FII 326|CASTRO NUNEZ Maria Teresa|1st Year|Monday-5th Period[1 - 5]|Tuesday-2nd Period[2 - 2]|Thursday-5th Period[4 - 5]|Friday-2nd Period[5 - 2]|
Semester|Spanish II OB|2019 Spring|2017AY|FII building 3rd floor|FII 327|MORALES Rama Alejand|2nd Year|Monday-5th Period[1 - 5]|Tuesday-3rd Period[2 - 3]|Thursday-5th Period[4 - 5]|Friday-3rd Period[5 - 3]|
Semester|Thai I OB|2019 Spring|2017AY|D building 2nd floor|D212|RUPRAMAN Krittika|1st Year|Monday-5th Period[1 - 5]|Tuesday-6th Period[2 - 6]|Thursday-5th Period[4 - 5]|Friday-6th Period[5 - 6]|
Semester|Vietnamese I OB|2019 Spring|2017AY|D building 2nd floor|D211|TAHARA Hiroki|1st Year|Monday-5th Period[1 - 5]|Tuesday-2nd Period[2 - 2]|
Semester|Vietnamese II OB|2019 Spring|2017AY|D building 2nd floor|D210|NGUYEN Hoang Minh|2nd Year|Monday-5th Period[1 - 5]|Thursday-5th Period[4 - 5]|
Semester|Pre-Intermediate English A EI|2019 Spring|2017AY|D building 3rd floor|CAI 5|PIGNOLET Lucas|1st Year|Monday-5th Period[1 - 5]|Tuesday-3rd Period[2 - 3]|Thursday-5th Period[4 - 5]|Friday-3rd Period[5 - 3]|
Semester|Pre-Intermediate English A EJ|2019 Spring|2017AY|D building 3rd floor|CAI 11|JOHNSTON Patrick J|1st Year|Monday-5th Period[1 - 5]|Tuesday-3rd Period[2 - 3]|Thursday-5th Period[4 - 5]|Friday-3rd Period[5 - 3]|
Semester|Pre-Intermediate English A EK|2019 Spring|2017AY|D building 3rd floor|CAI 3|OKIMOTO Akemi|1st Year|Monday-5th Period[1 - 5]|Tuesday-3rd Period[2 - 3]|Thursday-5th Period[4 - 5]|Friday-3rd Period[5 - 3]|
Semester|Pre-Intermediate English A EL|2019 Spring|2017AY|FII building 2nd floor|CAI 23|BANKOLE Abidemi Titi|1st Year|Monday-5th Period[1 - 5]|Tuesday-3rd Period[2 - 3]|Thursday-5th Period[4 - 5]|Friday-3rd Period[5 - 3]|
Semester|Pre-Intermediate English A EM|2019 Spring|2017AY|FII building 2nd floor|CAI 25|GARRITY Darcy Beth|1st Year|Monday-5th Period[1 - 5]|Tuesday-3rd Period[2 - 3]|Thursday-5th Period[4 - 5]|Friday-3rd Period[5 - 3]|
Semester|Pre-Intermediate English A EN|2019 Spring|2017AY|FII building 2nd floor|CAI 26|TILEY William|1st Year|Monday-5th Period[1 - 5]|Tuesday-3rd Period[2 - 3]|Thursday-5th Period[4 - 5]|Friday-3rd Period[5 - 3]|
Semester|Pre-Intermediate English A EX|2019 Spring|2017AY|D building 3rd floor|CAI 7|SAUNDERS Matt|1st Year|Monday-5th Period[1 - 5]|Tuesday-3rd Period[2 - 3]|Thursday-5th Period[4 - 5]|Friday-3rd Period[5 - 3]|
Semester|Pre-Intermediate English A EY|2019 Spring|2017AY|FII building 2nd floor|CAI 21|ISAYAMA Keiko|1st Year|Monday-5th Period[1 - 5]|Tuesday-3rd Period[2 - 3]|Thursday-5th Period[4 - 5]|Friday-3rd Period[5 - 3]|
Semester|Pre-Intermediate English A EZ|2019 Spring|2017AY|D building 3rd floor|CAI 2|BENSON Hanako|1st Year|Monday-5th Period[1 - 5]|Tuesday-3rd Period[2 - 3]|Thursday-5th Period[4 - 5]|Friday-3rd Period[5 - 3]|
Semester|Major Seminar I  05|2019 Spring|2017AY|T.B.A.|個研 A|GUNARTO Hary|3rd Year|Monday-5th Period[1 - 5]|
Semester|Supply Chain ManagementJA|2019 Spring|2017AY|F building 1st floor|F104|FUJIMOTO Takeshi|2nd Year|Monday-5th Period[1 - 5]|
Semester|Major Seminar I  24|2019 Spring|2017AY|B building 4th floor|SPR 5|SATO Hiroto|3rd Year|Monday-5th Period[1 - 5]|
Semester|Major Seminar I  49|2019 Spring|2017AY|T.B.A.|個研 A|GUNARTO Hary|3rd Year|Monday-5th Period[1 - 5]|
Semester|Major Seminar I  66|2019 Spring|2017AY|F building 3rd floor|F304|TAKANASHI Chikako|3rd Year|Monday-5th Period[1 - 5]|
Semester|New Media and SocietyEA|2019 Spring|2017AY|FII building 2nd floor|FII 221|MANTELLO Peter A.|2nd Year|Monday-5th Period[1 - 5]|
1st Quarter|Computer LiteracyEB|2019 Spring|2017AY|D building 3rd floor|IPS 3|LANKA Rodrigo|1st Year|Monday-5th Period[1 - 5]|Thursday-5th Period[4 - 5]|
1st Quarter|Computer LiteracyJB|2019 Spring|2017AY|D building 3rd floor|IPS 5|DAHLAN Nariman|1st Year|Monday-5th Period[1 - 5]|Thursday-5th Period[4 - 5]|
1st Quarter|Japanese Art of Tea CeremonyEC|2019 Spring|2017AY|F building 1st floor|和心庵|SOTAI Pongpan|2nd Year|Monday-5th Period[1 - 5]|Thursday-5th Period[4 - 5]|
1st Quarter|Social StratificationEA|2019 Spring|2017AY|F building 1st floor|F106|SALAZAR Robert A.C.|2nd Year|Monday-5th Period[1 - 5]|Thursday-5th Period[4 - 5]|
1st Quarter|Globalization and RegionalismJA|2019 Spring|2017AY|F building 1st floor|F105|MIZUTANI Akira|2nd Year|Monday-5th Period[1 - 5]|Thursday-5th Period[4 - 5]|
1st Quarter|Corporate FinanceEA|2019 Spring|2017AY|F building 2nd floor|F201|FAN Pengda|2nd Year|Monday-5th Period[1 - 5]|Thursday-5th Period[4 - 5]|
1st Quarter|MacroeconomicsEB|2019 Spring|2017AY|FII building 1st floor|FII 120|ZHANG Wei-Bin.|2nd Year|Monday-5th Period[1 - 5]|Thursday-5th Period[4 - 5]|
1st Quarter|Development EconomicsJA|2019 Spring|2017AY|FII building 2nd floor|FII 220|NAKAGAMI Masafumi|3rd Year|Monday-5th Period[1 - 5]|Thursday-5th Period[4 - 5]|
1st Quarter|Supply Chain ManagementEA|2019 Spring|2017AY|F building 2nd floor|F203|ASGARI Behrooz|2nd Year|Monday-5th Period[1 - 5]|Thursday-5th Period[4 - 5]|
1st Quarter|Area StudiesEB|2019 Spring|2017AY|FII building 1st floor|FII 121|LE Hoang Anh Thu|2nd Year|Monday-5th Period[1 - 5]|Thursday-5th Period[4 - 5]|
2nd Quarter|Computer LiteracyEC|2019 Spring|2017AY|T.B.A.|T.B.A.|LANKA Rodrigo|1st Year|Monday-5th Period[1 - 5]|Thursday-5th Period[4 - 5]|
2nd Quarter|Introduction to Intercultural CommunicationJA|2019 Spring|2017AY|T.B.A.|T.B.A.|KOTAKE Yuichi|1st Year|Monday-5th Period[1 - 5]|Thursday-5th Period[4 - 5]|
2nd Quarter|ProgrammingJA|2019 Spring|2017AY|T.B.A.|T.B.A.|DAHLAN Nariman|1st Year|Monday-5th Period[1 - 5]|Thursday-5th Period[4 - 5]|
2nd Quarter|Japanese Art of Tea CeremonyEI|2019 Spring|2017AY|T.B.A.|T.B.A.|SOTAI Pongpan|2nd Year|Monday-5th Period[1 - 5]|Thursday-5th Period[4 - 5]|
2nd Quarter|EntrepreneurshipJA|2019 Spring|2017AY|T.B.A.|T.B.A.|SUZUKI Kanichiro|2nd Year|Monday-5th Period[1 - 5]|Thursday-5th Period[4 - 5]|
2nd Quarter|Foreign Policy of JapanEA|2019 Spring|2017AY|T.B.A.|T.B.A.|SATO Yoichiro|3rd Year|Monday-5th Period[1 - 5]|Thursday-5th Period[4 - 5]|
2nd Quarter|Tourism and Hospitality LawEA|2019 Spring|2017AY|T.B.A.|T.B.A.|COOPER M.J.M|3rd Year|Monday-5th Period[1 - 5]|Thursday-5th Period[4 - 5]|
2nd Quarter|NPO/NGO StudiesEA|2019 Spring|2017AY|T.B.A.|T.B.A.|SALAZAR Robert A.C.|3rd Year|Monday-5th Period[1 - 5]|Thursday-5th Period[4 - 5]|
2nd Quarter|Business Data AnalysisEA|2019 Spring|2017AY|T.B.A.|T.B.A.|BEISE-ZEE Marian|2nd Year|Monday-5th Period[1 - 5]|Thursday-5th Period[4 - 5]|
Semester|Spanish I OB|2019 Spring|2017AY|FII building 3rd floor|FII 325|GUERREROMACIAS Luis David|1st Year|Monday-6th Period[1 - 6]|Tuesday-4th Period[2 - 4]|Thursday-6th Period[4 - 6]|Friday-4th Period[5 - 4]|
Semester|Thai I OC|2019 Spring|2017AY|D building 2nd floor|D212|RUPRAMAN Krittika|1st Year|Monday-6th Period[1 - 6]|Tuesday-4th Period[2 - 4]|Thursday-6th Period[4 - 6]|Friday-4th Period[5 - 4]|
Semester|Introduction to Asia Pacific Languages JA|2019 Spring|2017AY|F building 2nd floor|F201|TAHARA Hiroki|1st Year|Monday-6th Period[1 - 6]|
Semester|Introduction to EconomicsJA|2019 Spring|2017AY|F building 1st floor|F104|OTSUKA KOZO|1st Year|Monday-6th Period[1 - 6]|
Semester|StatisticsEA|2019 Spring|2017AY|FII building 1st floor|IPS 8|MAJUMDAR A. A. K.|1st Year|Monday-6th Period[1 - 6]|
Semester|FinanceEA|2019 Spring|2017AY|F building 2nd floor|F202|KAWAZOE Satoshi|2nd Year|Monday-6th Period[1 - 6]|
Semester|Major Seminar I  27|2019 Spring|2017AY|B building 5th floor|SPR 8|SEIKE Kumi|3rd Year|Monday-6th Period[1 - 6]|
Semester|Major Seminar I  55|2019 Spring|2017AY|T.B.A.|個研 A|YAMASHITA Hiromi|3rd Year|Monday-6th Period[1 - 6]|
Semester|Major Seminar I  03|2019 Spring|2017AY|B building 4th floor|SPR 6|ASGARI Behrooz|3rd Year|Monday-6th Period[1 - 6]|
Semester|Major Seminar I  19|2019 Spring|2017AY|B building 3rd floor|SPR 1|NAKAGAMI Masafumi|3rd Year|Monday-6th Period[1 - 6]|
Semester|Major Seminar I  36|2019 Spring|2017AY|F building 1st floor|F107|YOKOYAMA Kenji|3rd Year|Monday-6th Period[1 - 6]|
Semester|Major Seminar I  41|2019 Spring|2017AY|B building 2nd floor|RMR6|HAIDAR Ali|3rd Year|Monday-6th Period[1 - 6]|
Semester|Introduction to APSEA|2019 Spring|2017AY|F building 1st floor|F101|MAHICHI Faezeh|1st Year|Monday-6th Period[1 - 6]|
1st Quarter|Studies of Multicultural ComparisonJA|2019 Spring|2017AY|FII building 2nd floor|FII 222|KIKKAWA Takuro|1st Year|Monday-6th Period[1 - 6]|Thursday-6th Period[4 - 6]|
1st Quarter|Studies of Multicultural ComparisonJA|2019 Spring|2017AY|FII building 2nd floor|FII 222|VYAS Utpal|1st Year|Monday-6th Period[1 - 6]|Thursday-6th Period[4 - 6]|
1st Quarter|Studies of Multicultural ComparisonJA|2019 Spring|2017AY|FII building 2nd floor|FII 222|YOSHIMATSU Hidetaka|1st Year|Monday-6th Period[1 - 6]|Thursday-6th Period[4 - 6]|
1st Quarter|Media and LawJA|2019 Spring|2017AY|F building 1st floor|F106|TAKEKAWA Shunichi|2nd Year|Monday-6th Period[1 - 6]|Thursday-6th Period[4 - 6]|
2nd Quarter|Career Design IIEA|2019 Spring|2017AY|T.B.A.|T.B.A.|KANAI Shusuke|2nd Year|Monday-6th Period[1 - 6]|Thursday-6th Period[4 - 6]|
2nd Quarter|Media and CultureJA|2019 Spring|2017AY|T.B.A.|T.B.A.|YOSHIDA Kaori|2nd Year|Monday-6th Period[1 - 6]|Thursday-6th Period[4 - 6]|
2nd Quarter|Preliminary Seminar for Tourism and HospitalityEA|2019 Spring|2017AY|T.B.A.|T.B.A.|VAFADARI M. Kazem|2nd Year|Monday-6th Period[1 - 6]|Thursday-6th Period[4 - 6]|
2nd Quarter|Global Media and ConflictJA|2019 Spring|2017AY|T.B.A.|T.B.A.|TAKEKAWA Shunichi|3rd Year|Monday-6th Period[1 - 6]|Thursday-6th Period[4 - 6]|
Semester|Vietnamese III OA|2019 Spring|2017AY|D building 2nd floor|D211|NGUYEN Thi ThanhTruc|2nd Year|Tuesday-1st Period[2 - 1]|Friday-1st Period[5 - 1]|
Semester|Elementary English B EE|2019 Spring|2017AY|D building 3rd floor|CAI 5|KOBAYASHI Keiko|1st Year|Tuesday-1st Period[2 - 1]|Friday-1st Period[5 - 1]|
Semester|Elementary English B EF|2019 Spring|2017AY|D building 3rd floor|CAI 4|HIKITA Toshio|1st Year|Tuesday-1st Period[2 - 1]|Friday-1st Period[5 - 1]|
Semester|Constitution of JapanJA|2019 Spring|2017AY|F building 1st floor|F105|AONO Atsushi|1st Year|Tuesday-1st Period[2 - 1]|
Semester|Introduction to ManagementEA|2019 Spring|2017AY|FII building 2nd floor|FII 220|SAITO Hiroaki|1st Year|Tuesday-1st Period[2 - 1]|
Semester|Introduction to ManagementJA|2019 Spring|2017AY|F building 2nd floor|F204|YANG Jeongwoo|1st Year|Tuesday-1st Period[2 - 1]|
1st Quarter|Introduction to International RelationsEA|2019 Spring|2017AY|FII building 1st floor|FII 121|ROTHMAN Steven B.|1st Year|Tuesday-1st Period[2 - 1]|Friday-1st Period[5 - 1]|
1st Quarter|Computer LiteracyED|2019 Spring|2017AY|FII building 1st floor|IPS 9|RAHIMIAN Mahmood|1st Year|Tuesday-1st Period[2 - 1]|Friday-1st Period[5 - 1]|
1st Quarter|Japanese Art of Tea CeremonyED|2019 Spring|2017AY|F building 1st floor|和心庵|SOTAI Pongpan|2nd Year|Tuesday-1st Period[2 - 1]|Friday-1st Period[5 - 1]|
1st Quarter|Language and SocietyEA|2019 Spring|2017AY|F building 2nd floor|F201|OHASHI Katsuhiro|2nd Year|Tuesday-1st Period[2 - 1]|Friday-1st Period[5 - 1]|
1st Quarter|Conflict and DevelopmentJA|2019 Spring|2017AY|D building 3rd floor|IPS 5|FUCHINOUE Hideki|2nd Year|Tuesday-1st Period[2 - 1]|Friday-1st Period[5 - 1]|
1st Quarter|Special Lecture (Asia Pacific Studies)ED|2019 Spring|2017AY|F building 1st floor|F102|ASKEW David J.|2nd Year|Tuesday-1st Period[2 - 1]|Friday-1st Period[5 - 1]|
1st Quarter|MacroeconomicsJA|2019 Spring|2017AY|F building 1st floor|F104|OTSUKA KOZO|2nd Year|Tuesday-1st Period[2 - 1]|Friday-1st Period[5 - 1]|
1st Quarter|The Humanities and ModernityJA|2019 Spring|2017AY|F building 2nd floor|F202|ASKEW Rie|2nd Year|Tuesday-1st Period[2 - 1]|Friday-1st Period[5 - 1]|
1st Quarter|Introduction to Area StudiesJA|2019 Spring|2017AY|F building 2nd floor|F203|TATEYAMA Hirokuni|1st Year|Tuesday-1st Period[2 - 1]|Friday-1st Period[5 - 1]|
2nd Quarter|Peer Leader Training IJA|2019 Spring|2017AY|T.B.A.|T.B.A.|TATEYAMA Hirokuni|1st Year|Tuesday-1st Period[2 - 1]|Friday-1st Period[5 - 1]|
2nd Quarter|Japanese Art of Tea CeremonyEJ|2019 Spring|2017AY|T.B.A.|T.B.A.|SOTAI Pongpan|2nd Year|Tuesday-1st Period[2 - 1]|Friday-1st Period[5 - 1]|
2nd Quarter|Language and SocietyJA|2019 Spring|2017AY|T.B.A.|T.B.A.|OHASHI Katsuhiro|2nd Year|Tuesday-1st Period[2 - 1]|Friday-1st Period[5 - 1]|
2nd Quarter|Globalization and LawEA|2019 Spring|2017AY|T.B.A.|T.B.A.|ASKEW David J.|3rd Year|Tuesday-1st Period[2 - 1]|Friday-1st Period[5 - 1]|
2nd Quarter|Cost AccountingJA|2019 Spring|2017AY|T.B.A.|T.B.A.|SATO Hiroto|2nd Year|Tuesday-1st Period[2 - 1]|Friday-1st Period[5 - 1]|
2nd Quarter|Financial AccountingIJA|2019 Spring|2017AY|T.B.A.|T.B.A.|OZAWA Tomoyuki|2nd Year|Tuesday-1st Period[2 - 1]|Friday-1st Period[5 - 1]|
2nd Quarter|Strategic ManagementEA|2019 Spring|2017AY|T.B.A.|T.B.A.|HAIDAR Ali|2nd Year|Tuesday-1st Period[2 - 1]|Friday-1st Period[5 - 1]|
2nd Quarter|Media and LawEA|2019 Spring|2017AY|T.B.A.|T.B.A.|GUNARTO Hary|2nd Year|Tuesday-1st Period[2 - 1]|Friday-1st Period[5 - 1]|
2nd Quarter|Peace StudiesJA|2019 Spring|2017AY|T.B.A.|T.B.A.|FUCHINOUE Hideki|2nd Year|Tuesday-1st Period[2 - 1]|Friday-1st Period[5 - 1]|
Semester|Chinese I OE|2019 Spring|2017AY|FII building 3rd floor|FII 320|KAWARABATA Kiku|1st Year|Tuesday-2nd Period[2 - 2]|Thursday-2nd Period[4 - 2]|
Semester|Elementary English B EG|2019 Spring|2017AY|D building 3rd floor|CAI 5|KOBAYASHI Keiko|1st Year|Tuesday-2nd Period[2 - 2]|Friday-2nd Period[5 - 2]|
Semester|Elementary English B EH|2019 Spring|2017AY|D building 3rd floor|CAI 4|HIKITA Toshio|1st Year|Tuesday-2nd Period[2 - 2]|Friday-2nd Period[5 - 2]|
Semester|Advanced English 2B EB|2019 Spring|2017AY|D building 3rd floor|CAI 6|LARKING Malcolm|1st Year|Tuesday-2nd Period[2 - 2]|Friday-2nd Period[5 - 2]|
Semester|Career Design IEA|2019 Spring|2017AY|F building 2nd floor|F210|HIRAI Tatsuya|1st Year|Tuesday-2nd Period[2 - 2]|
Semester|Career Design IIJB|2019 Spring|2017AY|F building 1st floor|F104|FUJIMOTO Takeshi|2nd Year|Tuesday-2nd Period[2 - 2]|
Semester|Overseas Learning DesignJA|2019 Spring|2017AY|F building 2nd floor|F202|CUTTING Miki|1st Year|Tuesday-2nd Period[2 - 2]|
Semester|APS Bridge ProgramEB|2019 Spring|2017AY|F building 1st floor|F101|HICKS Joseph|1st Year|Tuesday-2nd Period[2 - 2]|
Semester|Introduction to ManagementEB|2019 Spring|2017AY|FII building 2nd floor|FII 221|ACKARADEJRUANGSRI P.|1st Year|Tuesday-2nd Period[2 - 2]|
Semester|Introduction to ManagementJB|2019 Spring|2017AY|H building 1st floor|H101|FUJII Seiichi|1st Year|Tuesday-2nd Period[2 - 2]|
Semester|Major Seminar I  23|2019 Spring|2017AY|D building 3rd floor|IPS 6|OTAKE Toshitsugu|3rd Year|Tuesday-2nd Period[2 - 2]|
1st Quarter|Computer LiteracyEE|2019 Spring|2017AY|FII building 1st floor|IPS 9|RAHIMIAN Mahmood|1st Year|Tuesday-2nd Period[2 - 2]|Friday-2nd Period[5 - 2]|
1st Quarter|Japanese HistoryJA|2019 Spring|2017AY|F building 2nd floor|F204|HASUDA Takashi|1st Year|Tuesday-2nd Period[2 - 2]|Friday-2nd Period[5 - 2]|
1st Quarter|Environmental ScienceEA|2019 Spring|2017AY|F building 1st floor|F106|MAHICHI Faezeh|2nd Year|Tuesday-2nd Period[2 - 2]|Friday-2nd Period[5 - 2]|
1st Quarter|Japanese Art of Tea CeremonyEE|2019 Spring|2017AY|F building 1st floor|和心庵|SOTAI Pongpan|2nd Year|Tuesday-2nd Period[2 - 2]|Friday-2nd Period[5 - 2]|
1st Quarter|Environment and SocietyEA|2019 Spring|2017AY|FII building 2nd floor|FII 220|JONES Thomas Edward|2nd Year|Tuesday-2nd Period[2 - 2]|Friday-2nd Period[5 - 2]|
1st Quarter|Investment and Securities AnalysisEA|2019 Spring|2017AY|F building 1st floor|F105|BARAI Munim Kumar|3rd Year|Tuesday-2nd Period[2 - 2]|Friday-2nd Period[5 - 2]|
1st Quarter|Community Based TourismEA|2019 Spring|2017AY|F building 2nd floor|F201|COOPER M.J.M|2nd Year|Tuesday-2nd Period[2 - 2]|Friday-2nd Period[5 - 2]|
1st Quarter|Resource ManagementJA|2019 Spring|2017AY|FII building 1st floor|FII 120|QIAN XUEPENG|3rd Year|Tuesday-2nd Period[2 - 2]|Friday-2nd Period[5 - 2]|
1st Quarter|Introduction to Area StudiesJB|2019 Spring|2017AY|F building 2nd floor|F203|TATEYAMA Hirokuni|1st Year|Tuesday-2nd Period[2 - 2]|Friday-2nd Period[5 - 2]|
2nd Quarter|Introduction to International RelationsEB|2019 Spring|2017AY|T.B.A.|T.B.A.|VYAS Utpal|1st Year|Tuesday-2nd Period[2 - 2]|Friday-2nd Period[5 - 2]|
2nd Quarter|Culture and Society of the Asia PacificJB|2019 Spring|2017AY|T.B.A.|T.B.A.|KIM Chan Hoe|1st Year|Tuesday-2nd Period[2 - 2]|Friday-2nd Period[5 - 2]|
2nd Quarter|Peer Leader Training IJB|2019 Spring|2017AY|T.B.A.|T.B.A.|TATEYAMA Hirokuni|1st Year|Tuesday-2nd Period[2 - 2]|Friday-2nd Period[5 - 2]|
2nd Quarter|Japanese Art of Tea CeremonyEK|2019 Spring|2017AY|T.B.A.|T.B.A.|SOTAI Pongpan|2nd Year|Tuesday-2nd Period[2 - 2]|Friday-2nd Period[5 - 2]|
